,article_id,prod_name
830,295873004,Sune leather glove
831,296366006,Flirty Fiffi flower headband
832,296366013,Flirty Fiffi flower headband
833,296366024,Flirty Fiffi flower headband
834,296366031,Flirty Fiffi flower headband
835,296366032,Flirty Fiffi flower headband
836,296366034,Flirty Fiffi flower headband
837,296375018,Flirty Fiffi 2p flower
838,296471021,TINA 7-P
839,296471024,TINA 7-P
840,296471025,TINA 7-P
841,296476008,DIVA ROBE
842,296476009,DIVA ROBE
843,296476012,DIVA ROBE
844,296476013,DIVA ROBE
845,296476014,DIVA ROBE
846,296476015,DIVA ROBE
847,296476017,DIVA ROBE
848,296476018,DIVA ROBE
849,296476019,DIVA ROBE
850,296476022,DIVA ROBE
851,297067002,Small dot 1p Tights
852,297067003,Small dot 1p Tights
853,297078001,Heavy Chain 1p Tights
854,297078002,Heavy Chain 1p Tights
855,297078005,Heavy Chain 1p Tights
856,297078008,Heavy Chain 1p Tights
857,297791001,Thigh High 1p Overknee
858,297791002,Thigh High 1p Overknee
859,297796002,Spearmint shorts
860,297898002,Skinny high waist black
861,299668015,Sanne treggings (1)
862,299668017,Sanne treggings (1)
863,299668018,Sanne treggings (1)
864,299733001,Hilton
865,299733007,Hilton
866,299733008,Hilton
867,299768001,Peder knitted glove
868,299768002,Peder knitted glove
869,299841003,Haakan
870,299841004,Haakan
871,300024006,Super skinny denim
872,300024009,Superskinny
873,300024013,Superskinny
874,300024016,Superskinny
875,300024017,Super skinny denim
876,300024037,Super skinny denim
877,300024042,Superskinny
878,300024045,Super skinny denim
879,300024047,Superskinny
880,300024048,Superskinny
881,300024056,Super skinny denim
882,300024058,Superskinny
883,300024063,Superskinny
884,300024064,Superskinny
885,300637004,Fingerless knitted 2-pk
886,300696001,Glove Magic Touch Pack
887,300907006,Sean Biker
888,300908002,Freja Coat
889,300908003,Freja Coat
890,300908004,Freja Coat
891,300908009,Freja Coat
892,300908010,Freja Coat
893,301213001,Tilda clean padded bra (1)
894,301213007,Tilda clean padded bra (1)
895,301213011,Tilda clean padded bra (1)
896,301213013,Tilda clean padded bra (1)
897,301213014,Tilda clean padded bra (1)
898,301227002,10pk basic R socks
899,301227017,10pk regular
900,301227019,10pk basic R socks
901,301227023,10pk regular
902,301364029,Ozzy
903,301517004,Cool Kajsa Headband
904,301517018,Cool Kajsa Headband
905,301517036,Cool Kajsa Headband
906,301656013,Shirtdress Lou
907,301656017,Shirtdress Lou
908,301656018,Lou Shirt Dress
909,301656026,Shirtdress Lou
910,301656028,Shirtdress Lou
911,301656029,Shirtdress Lou
912,301668004,Elly tights
913,301668005,Elly tights
914,301687001,Lurex tights BG
915,301687009,Lurex tights BG
916,301687012,Lurex tights BG
917,301687013,Lurex tights Bg
918,301687016,Lurex tights BG
919,301687018,Lurex tights BG
920,301901001,Jenny Cardigan
921,302311022,Wales sweater
922,302311024,Wales sweater
923,302311026,Wales sweater
924,302334001,Sebastian braided belt
925,302334003,Sebastian braided belt
926,302334005,Sebastian braided belt
927,304576027,FORTUNA T-SHIRT
928,304692003,Mohair 2p Kneehigh
929,304766005,Mohair 2p Heavy Socks
930,304766007,Mohair 2p Heavy Socks
931,304766008,Mohair 2p Heavy Socks
932,304766009,Mohair 2p Heavy Socks
933,304778007,Cosy 1p Lounge sock
934,304778008,Cosy 1p Lounge sock
935,304778009,Cosy 1p Lounge sock
936,304778010,Cosy 1p Lounge sock
937,304778011,Cosy 1p Lounge sock
938,304786005,Traditional 2p Heavy Socks
939,304786006,Traditional 2p Heavy Socks
940,304786007,Traditional 2p Heavy Socks
941,304786008,Traditional 2p Heavy Socks
942,304946034,Leon
943,305304008,Boy Denim Shorts
944,305304010,Boy Denim Shorts
945,305304019,Boy Denim Shorts
946,305304020,Boy Denim Shorts
947,305305010,Shaping Skinny R.W Ankle
948,305584002,Rose lace (1)
949,305775003,Lurex tights SG
950,305775005,Lurex tights SG
951,305775022,Lurex tights SG
952,305775023,Lurex tights SG
953,305775024,Lurex tights SG
954,305775025,Lurex tights SG
955,305775031,Lurex tights SG
956,305775032,Lurex tights SG
957,305775041,Lurex tights SG
958,305931001,Fake 1p Leggings
959,306307002,Lima ss
960,306307005,Lima ss
961,306307019,Lima ss
962,306307020,Lima ss
963,306307043,Lima ss
964,306307076,Lima ss
965,306847002,Honey Leggings 2PACK - TVP
966,306847007,HONEY 2-P LEGGINGS
967,306847008,HONEY 2-P LEGGINGS
968,306847009,Honey Leggings 2PACK (TVP)
969,306847010,HONEY 2-P LEGGINGS
970,306847011,HONEY 2-P LEGGINGS (T VP)
971,306847013,Honey Leggings 2PACK - TVP
972,307239001,Hilly Brief 2pk LT
973,307239004,Hilly Brief 2pk LT
974,307239005,Hilly Brief 2pk HW LS
975,307239010,Hilly Brief 2pk HW LS
976,307656008,Maria Shorts
977,307656018,Maria Shorts
978,307656020,Maria Shorts
979,307656023,Maria Shorts
980,307656027,Maria Shorts
981,307656029,Maria Shorts
982,307847009,Vibeke 2-p
983,307952006,Hype
984,308154005,LS Body with collar
985,308154007,LS Body with collar
986,308154008,LS Body with collar
987,308158008,LS body girly with collar
988,308158009,LS body girly with collar
989,308158014,LS body girly with collar
990,308158016,LS body girly with collar
991,309434006,COSY COTTON FLEECE ROBE
992,309434007,COSY COTTON FLEECE ROBE
993,309434009,COSY COTTON FLEECE ROBE
994,309434010,COSY COTTON FLEECE ROBE
995,309434011,COSY COTTON FLEECE ROBE
996,309434013,COSY ROBE
997,309434014,COSY ROBE
998,309434015,COSY ROBE
999,309509009,Peggy Padded jacket
1000,309864002,Skinny Cheapo 89
1001,309864010,Skinny Cheapo 89 (1)
1002,309864011,Skinny Cheapo 89 (1)
1003,309864012,Skinny Cheapo 89
1004,309864013,Skinny Cheapo 89
1005,309864014,Skinny Cheapo 89 (1)
1006,309864016,Skinny Cheapo 89
1007,310091014,3P LS PJ with feet
1008,310091017,3P LS PJ with feet
1009,310091018,3P LS PJ with feet
1010,310091019,3P LS PJ with feet
1011,310091020,3P LS PJ with feet
1012,310091024,3P LS PJ with feet
1013,310091025,3P LS PJ feet
1014,310091032,3P LS PJ feet w zip
1015,310091033,3P LS PJ feet w zip
1016,310091034,3P LS PJ feet w zip
1017,310091035,3P LS PJ feet w zip
1018,310091036,3P LS PJ feet w zip
1019,310091038,3P LS PJ feet w zip
1020,310091039,3PACK LS PJ feet w zip
1021,310091040,3PACK LS PJ feet w zip
1022,310091041,3P LS PJ feet w zip
1023,310091042,3P LS PJ feet w zip
1024,310091043,3P LS PJ feet w zip
1025,310365019,RENEE REVERSABLE SCARF
1026,311059018,BEN fancy crewneck SB
1027,311059024,BEN fancy crewneck SB
1028,311059025,BEN fancy crewneck SB
1029,311059026,BEN fancy crewneck SB
1030,311059028,BEN fancy crewneck SB
1031,311059029,BEN fancy crewneck SB
1032,311059031,BEN fancy crewneck SB
1033,311059032,BEN fancy crewneck SB
1034,312058003,SS body girly with collar
1035,312543001,Biker Leggings (1)
1036,312543004,Biker Leggings (1)
1037,312543005,Biker Leggings (1)
1038,312829006,Cobra Tube.
1039,312829007,Cobra Tube.
1040,312829010,Cobra Tube.
1041,312829011,Cobra Tube.
1042,312878001,Pablo coat
1043,312878005,Pablo coat
1044,312878010,Pablo coat
1045,315352006,Edit dress (1)
1046,315352008,Edit dress (1)
1047,315497001,Beanie Otto
1048,315497012,Otto Beanie
1049,315497016,Otto Beanie
1050,315497017,Otto Beanie
1051,315497018,Otto Beanie
1052,315509001,Scarf Wolf
1053,315509020,Scarf Wolf
1054,315509024,Wolf Scarf
1055,315509032,Wolf Scarf
1056,315509033,Scarf Wolf
1057,315509036,Wolf Scarf
1058,315795001,Braces Tweed 3-Clip
1059,315795004,Braces Tweed 3-Clip
1060,315795005,Braces Tweed 3-Clip
1061,315987003,Pierre Beanie
1062,315987004,Pierre Beanie
1063,315987005,Pierre Beanie
1064,315987014,Pierre Beanie
1065,315987015,Pierre Beanie
1066,316008005,Salinas Scarf
1067,316085001,Peggy polo
1068,316085002,Peggy polo
1069,316085013,Peggy polo
1070,316242054,Victoria (1)
1071,316242055,Victoria (1)
1072,316441001,Lee (1)
1073,316441005,Lee (1)
1074,316441006,Lee
1075,316441008,Lee
1076,316441011,Lee (1)
1077,316441012,Lee
1078,316441015,Lee
1079,316441016,Lee
1080,316441023,Lee (1)
1081,316441024,Lee (1)
1082,316441025,Lee (1)
1083,316441033,Lee (1)
1084,316441034,Lee (1)
1085,316441036,Lee (1)
1086,316441038,Lee (1)
1087,316441039,Lee (1)
1088,316471003,Klein
1089,316471020,Klein
1090,316553025,Washington dress
1091,316553026,Washington dress
1092,316553027,Washington dress
1093,316553030,Washington dress
1094,316657001,Karenina Jacket
1095,316657008,Karenina Jacket
1096,316657010,Karenina Jacket
1097,316657013,Karenina Jacket
1098,316657015,Karenina Jacket
1099,317055012,Racer Tank Fancy License
1100,317348002,Elvis jumper
1101,317812001,LOLLY SKIRT (1)
1102,317812011,LOLLY SKIRT (1)
1103,317812012,LOLLY SKIRT (1)
1104,318035003,Classic Clear umbrella
1105,318035009,Classic Clear umbrella
1106,318035015,Classic Clear umbrella
1107,318035017,Classic Clear umbrella
1108,318035018,Classic Clear umbrella
1109,318035022,Classic Clear umbrella
1110,318035023,Classic Clear umbrella
1111,318035025,Classic Clear umbrella
1112,318035026,Classic Clear umbrella
1113,318066004,KIMBERLY Braided Headband
1114,318066006,KIMBERLY Braided Headband
1115,318066013,KIMBERLY Braided Headband
1116,318066014,KIMBERLY Braided Headband
1117,318066016,KIMBERLY Braided Headband
1118,318238001,Braces Frank 3-Clip
1119,318914001,Basic cotton fleece leggings
1120,318914007,Basic cotton fleece leggings
1121,318914012,Basic cotton fleece leggings
1122,318914016,Basic cotton fleece leggings
1123,318914017,Basic cotton fleece leggings
1124,318914019,Basic cotton fleece leggings
1125,318914025,Basic cotton fleece leggings
1126,318914026,Basic cotton fleece leggings
1127,318914029,Basic cotton fleece leggings
1128,318951002,Basic LS t-shirt
1129,318951018,Basic LS t-shirt
1130,318951019,Basic LS t-shirt
1131,318951020,Basic LS t-shirt
1132,318951021,Basic LS t-shirt
1133,318951022,Basic LS t-shirt
1134,318951023,Basic LS t-shirt
1135,318951024,Basic LS t-shirt
1136,318951025,Basic LS t-shirt
1137,318951026,Basic LS t-shirt
1138,318951032,Basic LS t-shirt
1139,319811019,Basic tanktop romper
1140,319811024,Basic tanktop romper
1141,319811026,Basic tanktop romper
1142,319811027,Basic tanktop romper
1143,319906001,Steve Slipper
1144,319906002,Steve Slipper
1145,319906005,Steve Slipper
1146,319906006,Steve Slipper
1147,319906007,Steve Slipper
1148,319906008,Steve Slipper
1149,319906009,Steve Slipper
1150,320524003,Sergio Knitted Scarf
1151,320880001,JOAN SUEDE BOOT
1152,321249006,Xmas Bauble 1p Socks
1153,321249007,Xmas Bauble 1p Socks
1154,321249009,Xmas Bauble 1p Socks
1155,321249010,Xmas Bauble 1p Socks
1156,321591012,Stefan Scarf
1157,321591013,Stefan Scarf
1158,322017003,Mini Umbrella
1159,322017015,Mini Umbrella
1160,322017029,Mini Umbrella
1161,322017030,Mini Umbrella
1162,322017038,Mini Umbrella
1163,322017039,Mini Umbrella
1164,322017040,Mini Umbrella
1165,322017043,Mini Umbrella
1166,322322009,Beanie Pelle wool mix
1167,322322010,Beanie Pelle wool mix
1168,322322012,Beanie Pelle wool mix
1169,322322014,Beanie Pelle wool mix
1170,322322016,Pelle Beanie
1171,323274002,SIGGE LICENSE (1)
1172,324375010,MARY KATE EARMUFFS
1173,324502001,Hawlin Headband
1174,324502003,Hawlin Headband
1175,324502008,Hawlin Headband
1176,324502017,Hawlin Headband
1177,324502018,Hawlin Headband
1178,324502019,Hawlin Headband
1179,324946001,Control Top 200 den 1p Tights
1180,324963007,Classic PU sunglasscase
1181,324963025,Classic PU sunglasscase
1182,324963026,Classic PU sunglasscase
1183,324963028,Classic PU sunglasscase
1184,324963029,Classic PU sunglasscase
1185,324963030,Classic PU sunglasscase
1186,324963035,Classic PU sunglasscase
1187,324963036,Classic PU sunglasscase
1188,324963040,Classic PU sunglasscase
1189,324963051,Classic PU sunglasscase
1190,324963052,Classic PU sunglasscase
1191,324963055,Classic PU sunglasscase
1192,325027011,Irina Softbra 2pk
1193,325027016,Irina Softbra 2pk
1194,325087002,Kelly (Melbourne) PUSH 2p
1195,325087018,Kelly (Melbourne) PUSH 2p
1196,325087036,Kelly (Melbourne) PUSH 2p
1197,325087041,Kelly (Melbourne) PUSH 2p
1198,325087043,Kelly (Melbourne) PUSH 2p
1199,325087044,Kelly (Melbourne) PUSH 2p
1200,325087045,Kelly (Melbourne) PUSH 2p
1201,325542015,Nina Nightshirt (W)
1202,325542018,Nina Nightshirt (W)
1203,325542020,Nina Nightshirt (W)
1204,326885002,TP MAX jersey pants SB
1205,326885010,MAX jersey pants SB
1206,326885016,TP MAX jersey pants SB
1207,326885022,MAX jersey pants SB
1208,326885026,MAX jersey pants SB
1209,326885027,MAX jersey pants SB
1210,326885030,MAX jersey pants SB
1211,326885032,MAX jersey pants SB
1212,326885036,MAX jersey pants SB
1213,326885037,TP MAX jersey pants SB
1214,326885038,TP MAX jersey pants SB
1215,326885046,TP MAX jersey pants SB
1216,326885049,TP MAX jersey pants SB
1217,326885050,TP MAX jersey pants SB
1218,326885051,TP MAX jersey pants SB
1219,326885053,MAX jersey pants SB
1220,326885054,MAX jersey pants SB
1221,327144031,Rally 2p tights
1222,327144032,Rally 2p tights
1223,327144033,Rally 2p tights
1224,327144036,Rally 2p tights
1225,327144038,Rally 2p tights
1226,327144039,Rally 2p tights
1227,327144042,Rally 2p tights
1228,327310001,Alicia wrap skirt
1229,327310002,Alicia wrap skirt
1230,327310014,Alicia wrap skirt
1231,327310015,Alicia wrap skirt
1232,327310016,Alicia wrap skirt
1233,327368019,HOLLY L/L leggings
1234,327368026,HOLLY L/L leggings
1235,327821003,MALAGA 2-P
1236,327821005,MALAGA 2-P
1237,327821020,MALAGA 2-P
1238,327821026,MALAGA 2-P
1239,327821028,MALAGA 2-P
1240,327821029,MALAGA 2-P
1241,327821030,MALAGA 2-P
1242,327821034,MALAGA 2-P
1243,327821035,MALAGA 2-P
1244,327821037,MALAGA 2-P
1245,327821045,MALAGA 2-P
1246,328480021,Tech basic pants
1247,329052020,ANDERS SP
1248,331062008,Christmas pyjama (1)
1249,331062009,Christmas pyjama (1)
1250,331072001,Kobe boot
1251,331072005,Kobe Low Chelsea Boot
1252,331093001,LEA jumpsuit
1253,331093002,LEA jumpsuit
1254,331093006,LEA jumpsuit
1255,331474015,JOEL Fancy sweatpants SB
1256,331474016,JOEL Fancy sweatpants SB
1257,331474017,JOEL Fancy sweatpants SB
1258,331474020,TP JOEL fancy sweatpant SB
1259,331474021,TP JOEL fancy sweatpant SB
1260,331474022,TP JOEL fancy sweatpant SB
1261,331474024,JOEL fancy sweatpant SB
1262,331474025,JOEL fancy sweatpant SB
1263,331474027,JOEL fancy sweatpant SB
1264,331474029,JOEL fancy sweatpant SB
1265,331474030,JOEL fancy sweatpant SB
1266,331474033,JOEL fancy sweatpant SB
1267,331474035,JOEL fancy sweatpant SB
1268,331474038,JOEL fancy sweatpant SB
1269,331474039,JOEL fancy sweatpant SB
1270,332055004,Flirty Emma takeyaway mug
1271,333159002,Glacier self warming tights
1272,333323008,Basic rolltops 3-pack
1273,333323015,Basic rolltops 3PACK
1274,333323018,Basic rolltops 3PACK
1275,333323019,Basic rolltops 3PACK
1276,333323020,Basic rolltops
1277,333323030,Basic rolltops 3PACK
1278,333323038,Basic rolltops 3PACK
1279,333323040,Basic rolltops 3-pack
1280,333323043,Basic rolltops 3PACK
1281,333353009,XMAS Fido dog sweater
1282,333353010,Classic Fido dog sweater
1283,334077001,Emmons self warming top
1284,335037001,HM+ Hilly Biker 2pk
1285,335037004,HM+ Hilly Biker 2pk
1286,335037005,HM+ Hilly Biker 2pk
1287,335896020,Salamander L/S
1288,335991001,XMAS Deer aliceband
1289,336125002,SOLID PONCHO
1290,336125003,SOLID PONCHO
1291,336881001,Cypress leather pants
1292,337777001,Easy iron L/S shirt  TP
1293,337777004,Easy iron L/S shirt  TP
1294,337777006,Easy iron l/s shirt
1295,337777012,Easy iron L/S shirt TP
1296,337777013,TP Easy iron L/S shirt
1297,337777014,Easy iron L/S shirt TP
1298,337777015,Easy iron L/S shirt TP
1299,337777016,Easy iron L/S shirt
1300,337991001,Sigge Dressed Belt
1301,337991002,Sigge Dressed Belt
1302,337991005,NEW Sigge dressed belt
1303,337991006,NEW Sigge dressed belt
1304,337991007,Sigge Dressed Belt
1305,337991009,Sigge Dressed Belt
1306,337991010,Sigge Dressed Belt
1307,338016001,NEW Basic Rollerbuckle
1308,338016003,Basic Rollerbuckle belt
1309,338016009,Basic Rollerbuckle belt
1310,338016011,Basic Rollerbuckle belt
1311,338400001,Hilly Thong 2pk
1312,338400003,Hilly Thong 2pk
1313,338400004,Hilly Thong 2pk
1314,338400005,Hilly Thong 2pk
1315,339252001,Hat Fredrik Paper Straw
1316,339252007,Hat Fredrik Paper Straw
1317,339252009,Hat Fredrik Paper Straw
1318,340223001,Flirty Jingle headband
1319,340546046,PAUL R-NECK
1320,341129001,Mama Support 70 den 1p Tights
1321,341186001,Bare legs Support
1322,341242001,Dave waistcoat
1323,341242006,Dave waistcoat
1324,341242007,Dave waistcoat
1325,341242009,Dave waistcoat
1326,341242012,Dave waistcoat
1327,341242013,Dave waistcoat
1328,341242015,Dave waistcoat
1329,341242016,Dave waistcoat
1330,341242019,Dave waistcoat
1331,341242026,Dave waistcoat
1332,341452001,Venice molly padded softbra
1333,341782018,RILEY T-SHIRT
1334,341782022,RILEY T-SHIRT
1335,341782023,RILEY T-SHIRT
1336,341782032,RILEY T-SHIRT
1337,341782033,RILEY T-SHIRT
1338,341782034,RILEY T-SHIRT
1339,341782043,RILEY T-SHIRT
1340,341782044,RILEY T-SHIRT
1341,341909034,REBECCA basic tanktop
1342,341909036,REBECCA basic tanktop
1343,341909045,REBECCA basic tanktop
1344,341909048,REBECCA basic tanktop
1345,341909049,REBECCA basic tanktop
1346,341909051,REBECCA basic tanktop
1347,341917002,Holly halloween hair clips
1348,342034003,Indiana Solid Scarf
1349,342034014,Indiana Solid Scarf
1350,342034016,Indiana Solid Scarf
1351,342034017,Indiana Solid Scarf
1352,342034019,Indiana Solid Scarf
1353,342034027,Indiana Solid Scarf
1354,342060001,Heavy plain Overknee 1p Tights
1355,342345019,3P LS PJ
1356,342345025,3P LS PJ
1357,342345026,3P LS PJ
1358,342434002,Beanie Jimmy Jersey
1359,342434003,Beanie Jimmy Jersey
1360,342434007,Beanie Jimmy Jersey
1361,342840001,Flirty Christmas Calendar
1362,342954024,ZORROW DETAILED
1363,343973008,Sara 2-p legging w lace
1364,343973009,Sara 2-p legging w lace
1365,343973011,Sara 2-p legging w lace
1366,344534010,Gwen
1367,344625009,ELLEN Sunhat
1368,344627006,BASIC Sunhat
1369,344905001,Seamless Push-up Biker
1370,344956009,Flirty Romi waterbottle
1371,344956011,Flirty Romi waterbottle
1372,344956021,Flirty Romi waterbottle
1373,344956023,Flirty Romi waterbottle
1374,344956026,Flirty Romi waterbottle
1375,345815002,2PACK Tanktop Body TVP
1376,345830024,Tanktop body Girly 2-pack
1377,345830025,2P Tanktop body girly
1378,345830027,2P Tanktop body girly
1379,345830028,2P Tanktop body girly
1380,345830029,2PACK Tanktop body girly
1381,345830031,2P Tanktop body girly
1382,345830036,2P Tanktop body girly
1383,345830037,2P Tanktop body girly
